name,X,Y,Z,Soil_ID,,,,,
667G,691214.7276,1319080.988,767,1,,,,,
667G,691214.7276,1319080.988,754.808,3,,,,,
667G,691214.7276,1319080.988,736.52,2,,,,,
667G,691214.7276,1319080.988,736.42,3,,,,,
667G,691214.7276,1319080.988,450,3,,,,,
668G,691229.5715,1316802.355,799,1,,,,,
668G,691229.5715,1316802.355,792.904,3,,,,,
668G,691229.5715,1316802.355,670.984,2,,,,,
668G,691229.5715,1316802.355,670.884,3,,,,,
668G,691229.5715,1316802.355,450,3,,,,,
669G,691233.8133,1294719.577,857,1,,,,,
669G,691233.8133,1294719.577,850.904,3,,,,,
669G,691233.8133,1294719.577,774.704,2,,,,,
669G,691233.8133,1294719.577,774.604,3,,,,,
669G,691233.8133,1294719.577,450,3,,,,,
670G,691288.398,1318162.715,780,1,,,,,
670G,691288.398,1318162.715,755.616,3,,,,,
670G,691288.398,1318162.715,752.568,2,,,,,
670G,691288.398,1318162.715,752.468,3,,,,,
670G,691288.398,1318162.715,645.888,2,,,,,
670G,691288.398,1318162.715,645.788,3,,,,,
670G,691288.398,1318162.715,450,3,,,,,
671G,691302.3652,1327715.855,685,1,,,,,
671G,691302.3652,1327715.855,672.808,3,,,,,
671G,691302.3652,1327715.855,587.464,2,,,,,
671G,691302.3652,1327715.855,587.364,3,,,,,
671G,691302.3652,1327715.855,450,3,,,,,
672G,691318.5632,1314193.687,788,1,,,,,
672G,691318.5632,1314193.687,769.712,3,,,,,
672G,691318.5632,1314193.687,614.264,2,,,,,
672G,691318.5632,1314193.687,614.164,3,,,,,
672G,691318.5632,1314193.687,450,3,,,,,
673G,691321.7358,1306052.55,814,1,,,,,
673G,691321.7358,1306052.55,789.616,3,,,,,
673G,691321.7358,1306052.55,685.984,2,,,,,
673G,691321.7358,1306052.55,685.884,3,,,,,
673G,691321.7358,1306052.55,450,3,,,,,
674G,691363.6922,1324160.952,733,1,,,,,
674G,691363.6922,1324160.952,720.808,3,,,,,
674G,691363.6922,1324160.952,650.704,2,,,,,
674G,691363.6922,1324160.952,650.704,3,,,,,
674G,691363.6922,1324160.952,650.604,2,,,,,
674G,691363.6922,1324160.952,650.604,3,,,,,
674G,691363.6922,1324160.952,450,3,,,,,
675G,691378.5304,1329597.517,680,1,,,,,
675G,691378.5304,1329597.517,652.568,3,,,,,
675G,691378.5304,1329597.517,567.224,2,,,,,
675G,691378.5304,1329597.517,567.124,3,,,,,
675G,691378.5304,1329597.517,533.696,2,,,,,
675G,691378.5304,1329597.517,533.596,3,,,,,
675G,691378.5304,1329597.517,450,3,,,,,
676G,691411.2042,1311545.813,787,1,,,,,
676G,691411.2042,1311545.813,756.52,3,,,,,
676G,691411.2042,1311545.813,750.424,2,,,,,
676G,691411.2042,1311545.813,750.324,3,,,,,
676G,691411.2042,1311545.813,450,3,,,,,
677G,691414.7694,1322225.775,767,1,,,,,
677G,691414.7694,1322225.775,754.808,3,,,,,
677G,691414.7694,1322225.775,693.848,2,,,,,
677G,691414.7694,1322225.775,693.748,3,,,,,
677G,691414.7694,1322225.775,593.264,2,,,,,
677G,691414.7694,1322225.775,593.164,3,,,,,
677G,691414.7694,1322225.775,450,3,,,,,
678G,691419.009,1326177.458,701,1,,,,,
678G,691419.009,1326177.458,682.712,3,,,,,
678G,691419.009,1326177.458,603.464,2,,,,,
678G,691419.009,1326177.458,603.364,3,,,,,
678G,691419.009,1326177.458,572.984,2,,,,,
678G,691419.009,1326177.458,572.884,3,,,,,
678G,691419.009,1326177.458,450,3,,,,,
679G,691443.1549,1299644.454,862,1,,,,,
679G,691443.1549,1299644.454,849.808,3,,,,,
679G,691443.1549,1299644.454,807.136,2,,,,,
679G,691443.1549,1299644.454,807.036,3,,,,,
679G,691443.1549,1299644.454,779.704,2,,,,,
679G,691443.1549,1299644.454,779.604,3,,,,,
679G,691443.1549,1299644.454,450,3,,,,,
680G,691445.8824,1301315.873,898,1,,,,,
680G,691445.8824,1301315.873,867.52,3,,,,,
680G,691445.8824,1301315.873,861.424,2,,,,,
680G,691445.8824,1301315.873,861.324,3,,,,,
680G,691445.8824,1301315.873,843.136,2,,,,,
680G,691445.8824,1301315.873,843.036,3,,,,,
680G,691445.8824,1301315.873,450,3,,,,,
681G,691485.4978,1294401.096,863,1,,,,,
681G,691485.4978,1294401.096,850.808,3,,,,,
681G,691485.4978,1294401.096,780.704,2,,,,,
681G,691485.4978,1294401.096,780.604,3,,,,,
681G,691485.4978,1294401.096,719.744,2,,,,,
681G,691485.4978,1294401.096,719.644,3,,,,,
681G,691485.4978,1294401.096,450,3,,,,,
682G,691594.1476,1296899.574,853,1,,,,,
682G,691594.1476,1296899.574,834.712,3,,,,,
682G,691594.1476,1296899.574,798.136,2,,,,,
682G,691594.1476,1296899.574,798.036,3,,,,,
682G,691594.1476,1296899.574,450,3,,,,,
683G,691600.1865,1293639.55,878,1,,,,,
683G,691600.1865,1293639.55,853.616,3,,,,,
683G,691600.1865,1293639.55,820.088,2,,,,,
683G,691600.1865,1293639.55,819.988,3,,,,,
683G,691600.1865,1293639.55,450,3,,,,,
684G,691644.4683,1320236.813,763,1,,,,,
684G,691644.4683,1320236.813,738.616,3,,,,,
684G,691644.4683,1320236.813,680.704,2,,,,,
684G,691644.4683,1320236.813,680.604,3,,,,,
684G,691644.4683,1320236.813,450,3,,,,,
685G,691657.2503,1310122.883,775,1,,,,,
685G,691657.2503,1310122.883,750.616,3,,,,,
685G,691657.2503,1310122.883,744.52,2,,,,,
685G,691657.2503,1310122.883,744.42,3,,,,,
685G,691657.2503,1310122.883,450,3,,,,,
686G,691674.4305,1304464.484,842,1,,,,,
686G,691674.4305,1304464.484,814.568,3,,,,,
686G,691674.4305,1304464.484,646.928,2,,,,,
686G,691674.4305,1304464.484,646.828,3,,,,,
686G,691674.4305,1304464.484,450,3,,,,,
687G,691681.6522,1318567.158,768,1,,,,,
687G,691681.6522,1318567.158,749.712,3,,,,,
687G,691681.6522,1318567.158,731.424,2,,,,,
687G,691681.6522,1318567.158,731.324,3,,,,,
687G,691681.6522,1318567.158,639.984,2,,,,,
687G,691681.6522,1318567.158,639.884,3,,,,,
687G,691681.6522,1318567.158,450,3,,,,,
688G,691685.8053,1295987.389,850,1,,,,,
688G,691685.8053,1295987.389,801.232,3,,,,,
688G,691685.8053,1295987.389,795.136,2,,,,,
688G,691685.8053,1295987.389,795.036,3,,,,,
688G,691685.8053,1295987.389,654.928,2,,,,,
688G,691685.8053,1295987.389,654.828,3,,,,,
688G,691685.8053,1295987.389,450,3,,,,,
689G,691705.3936,1333717.346,692,1,,,,,
689G,691705.3936,1333717.346,667.616,3,,,,,
689G,691705.3936,1333717.346,609.704,2,,,,,
689G,691705.3936,1333717.346,609.604,3,,,,,
689G,691705.3936,1333717.346,450,3,,,,,
690G,691762.6595,1335405.165,691,1,,,,,
690G,691762.6595,1335405.165,669.664,3,,,,,
690G,691762.6595,1335405.165,562.984,2,,,,,
690G,691762.6595,1335405.165,562.884,3,,,,,
690G,691762.6595,1335405.165,450,3,,,,,
691G,691790.3339,1312783.096,789,1,,,,,
691G,691790.3339,1312783.096,776.808,3,,,,,
691G,691790.3339,1312783.096,734.136,2,,,,,
691G,691790.3339,1312783.096,734.036,3,,,,,
691G,691790.3339,1312783.096,450,3,,,,,
692G,691794.689,1331677.126,699,1,,,,,
692G,691794.689,1331677.126,671.568,3,,,,,
692G,691794.689,1331677.126,625.848,2,,,,,
692G,691794.689,1331677.126,625.748,3,,,,,
692G,691794.689,1331677.126,450,3,,,,,
693G,691830.5831,1326679.792,704,1,,,,,
693G,691830.5831,1326679.792,691.808,3,,,,,
693G,691830.5831,1326679.792,667.424,2,,,,,
693G,691830.5831,1326679.792,667.324,3,,,,,
693G,691830.5831,1326679.792,630.848,2,,,,,
693G,691830.5831,1326679.792,630.748,3,,,,,
693G,691830.5831,1326679.792,450,3,,,,,
694G,691864.5334,1306897.145,805,1,,,,,
694G,691864.5334,1306897.145,792.808,3,,,,,
694G,691864.5334,1306897.145,722.704,2,,,,,
694G,691864.5334,1306897.145,722.604,3,,,,,
694G,691864.5334,1306897.145,450,3,,,,,
695G,691877.5906,1309276.742,795,1,,,,,
695G,691877.5906,1309276.742,776.712,3,,,,,
695G,691877.5906,1309276.742,709.656,2,,,,,
695G,691877.5906,1309276.742,709.556,3,,,,,
695G,691877.5906,1309276.742,666.984,2,,,,,
695G,691877.5906,1309276.742,666.884,3,,,,,
695G,691877.5906,1309276.742,450,3,,,,,
696G,691882.5151,1332440.843,700,1,,,,,
696G,691882.5151,1332440.843,675.616,3,,,,,
696G,691882.5151,1332440.843,620.752,2,,,,,
696G,691882.5151,1332440.843,620.652,3,,,,,
696G,691882.5151,1332440.843,450,3,,,,,
697G,691899.9816,1325631.832,716,1,,,,,
697G,691899.9816,1325631.832,691.616,3,,,,,
697G,691899.9816,1325631.832,633.704,2,,,,,
697G,691899.9816,1325631.832,633.604,3,,,,,
697G,691899.9816,1325631.832,618.464,2,,,,,
697G,691899.9816,1325631.832,618.364,3,,,,,
697G,691899.9816,1325631.832,450,3,,,,,
698G,691930.852,1300663.719,884,1,,,,,
698G,691930.852,1300663.719,859.616,3,,,,,
698G,691930.852,1300663.719,853.52,2,,,,,
698G,691930.852,1300663.719,853.42,3,,,,,
698G,691930.852,1300663.719,450,3,,,,,
699G,691956.6954,1330426.684,692,1,,,,,
699G,691956.6954,1330426.684,661.52,3,,,,,
699G,691956.6954,1330426.684,609.704,2,,,,,
699G,691956.6954,1330426.684,609.604,3,,,,,
699G,691956.6954,1330426.684,450,3,,,,,
700G,692042.126,1309772.69,790,1,,,,,
700G,692042.126,1309772.69,768.664,3,,,,,
700G,692042.126,1309772.69,762.568,2,,,,,
700G,692042.126,1309772.69,762.468,3,,,,,
700G,692042.126,1309772.69,450,3,,,,,
701G,692055.7857,1299331.513,855,1,,,,,
701G,692055.7857,1299331.513,842.808,3,,,,,
701G,692055.7857,1299331.513,726.984,2,,,,,
701G,692055.7857,1299331.513,726.884,3,,,,,
701G,692055.7857,1299331.513,450,3,,,,,
702G,692070.9697,1314888.297,802,1,,,,,
702G,692070.9697,1314888.297,779.14,3,,,,,
702G,692070.9697,1314888.297,765.424,2,,,,,
702G,692070.9697,1314888.297,765.324,3,,,,,
702G,692070.9697,1314888.297,450,3,,,,,
703G,692162.0788,1326128.316,708,1,,,,,
703G,692162.0788,1326128.316,695.808,3,,,,,
703G,692162.0788,1326128.316,610.464,2,,,,,
703G,692162.0788,1326128.316,610.364,3,,,,,
703G,692162.0788,1326128.316,549.504,2,,,,,
703G,692162.0788,1326128.316,549.404,3,,,,,
703G,692162.0788,1326128.316,450,3,,,,,
704G,692178.8032,1310502.706,790,1,,,,,
704G,692178.8032,1310502.706,768.664,3,,,,,
704G,692178.8032,1310502.706,762.568,2,,,,,
704G,692178.8032,1310502.706,762.468,3,,,,,
704G,692178.8032,1310502.706,450,3,,,,,
705G,692191.4982,1294034.454,866,1,,,,,
705G,692191.4982,1294034.454,844.664,3,,,,,
705G,692191.4982,1294034.454,753.224,2,,,,,
705G,692191.4982,1294034.454,753.124,3,,,,,
705G,692191.4982,1294034.454,450,3,,,,,
706G,692198.3065,1307688.192,790,1,,,,,
706G,692198.3065,1307688.192,771.712,3,,,,,
706G,692198.3065,1307688.192,741.232,2,,,,,
706G,692198.3065,1307688.192,741.132,3,,,,,
706G,692198.3065,1307688.192,450,3,,,,,
707G,692206.8266,1327941.518,690,1,,,,,
707G,692206.8266,1327941.518,677.808,3,,,,,
707G,692206.8266,1327941.518,577.224,2,,,,,
707G,692206.8266,1327941.518,577.124,3,,,,,
707G,692206.8266,1327941.518,450,3,,,,,
708G,692207.942,1317332.804,778,1,,,,,
708G,692207.942,1317332.804,771.904,3,,,,,
708G,692207.942,1317332.804,683.512,2,,,,,
708G,692207.942,1317332.804,683.412,3,,,,,
708G,692207.942,1317332.804,450,3,,,,,
709G,692224.4548,1298147.614,860,1,,,,,
709G,692224.4548,1298147.614,841.712,3,,,,,
709G,692224.4548,1298147.614,762.464,2,,,,,
709G,692224.4548,1298147.614,762.364,3,,,,,
709G,692224.4548,1298147.614,704.552,2,,,,,
709G,692224.4548,1298147.614,704.452,3,,,,,
709G,692224.4548,1298147.614,450,3,,,,,
710G,692234.4809,1297376.302,845,1,,,,,
710G,692234.4809,1297376.302,820.616,3,,,,,
710G,692234.4809,1297376.302,771.848,2,,,,,
710G,692234.4809,1297376.302,771.748,3,,,,,
710G,692234.4809,1297376.302,450,3,,,,,
711G,692247.6516,1296453.441,857,1,,,,,
711G,692247.6516,1296453.441,832.616,3,,,,,
711G,692247.6516,1296453.441,774.704,2,,,,,
711G,692247.6516,1296453.441,774.604,3,,,,,
711G,692247.6516,1296453.441,450,3,,,,,
712G,692285.5743,1311008.893,800,1,,,,,
712G,692285.5743,1311008.893,775.616,3,,,,,
712G,692285.5743,1311008.893,775.516,2,,,,,
712G,692285.5743,1311008.893,772.568,3,,,,,
712G,692285.5743,1311008.893,450,3,,,,,
713G,692338.3572,1333063.527,699,1,,,,,
713G,692338.3572,1333063.527,677.664,3,,,,,
713G,692338.3572,1333063.527,570.984,2,,,,,
713G,692338.3572,1333063.527,570.884,3,,,,,
713G,692338.3572,1333063.527,450,3,,,,,
714G,692352.075,1324413.123,723,1,,,,,
714G,692352.075,1324413.123,698.616,3,,,,,
714G,692352.075,1324413.123,686.424,2,,,,,
714G,692352.075,1324413.123,686.324,3,,,,,
714G,692352.075,1324413.123,450,3,,,,,
715G,692379.403,1298804.449,854,1,,,,,
715G,692379.403,1298804.449,829.616,3,,,,,
715G,692379.403,1298804.449,817.424,2,,,,,
715G,692379.403,1298804.449,817.324,3,,,,,
715G,692379.403,1298804.449,450,3,,,,,
716G,692387.372,1309550.419,784,1,,,,,
716G,692387.372,1309550.419,753.52,3,,,,,
716G,692387.372,1309550.419,701.704,2,,,,,
716G,692387.372,1309550.419,701.604,3,,,,,
716G,692387.372,1309550.419,450,3,,,,,
717G,692404.3931,1311893.905,778,1,,,,,
717G,692404.3931,1311893.905,753.616,3,,,,,
717G,692404.3931,1311893.905,750.568,2,,,,,
717G,692404.3931,1311893.905,750.468,3,,,,,
717G,692404.3931,1311893.905,450,3,,,,,
718G,692475.7349,1309058.747,804,1,,,,,
718G,692475.7349,1309058.747,785.712,3,,,,,
718G,692475.7349,1309058.747,773.52,2,,,,,
718G,692475.7349,1309058.747,773.42,3,,,,,
718G,692475.7349,1309058.747,450,3,,,,,
719G,692543.0002,1319433.025,772,1,,,,,
719G,692543.0002,1319433.025,753.712,3,,,,,
719G,692543.0002,1319433.025,698.848,2,,,,,
719G,692543.0002,1319433.025,698.748,3,,,,,
719G,692543.0002,1319433.025,689.704,2,,,,,
719G,692543.0002,1319433.025,689.604,3,,,,,
719G,692543.0002,1319433.025,601.312,2,,,,,
719G,692543.0002,1319433.025,601.212,3,,,,,
719G,692543.0002,1319433.025,450,3,,,,,
720G,692550.3444,1301187.746,878,1,,,,,
720G,692550.3444,1301187.746,859.712,3,,,,,
720G,692550.3444,1301187.746,813.992,2,,,,,
720G,692550.3444,1301187.746,813.892,3,,,,,
720G,692550.3444,1301187.746,765.224,2,,,,,
720G,692550.3444,1301187.746,765.124,3,,,,,
720G,692550.3444,1301187.746,450,3,,,,,
721G,692566.2029,1313207.954,800,1,,,,,
721G,692566.2029,1313207.954,781.712,3,,,,,
721G,692566.2029,1313207.954,751.232,2,,,,,
721G,692566.2029,1313207.954,751.132,3,,,,,
721G,692566.2029,1313207.954,450,3,,,,,
722G,692600.1391,1304010.322,853,1,,,,,
722G,692600.1391,1304010.322,840.808,3,,,,,
722G,692600.1391,1304010.322,697.552,2,,,,,
722G,692600.1391,1304010.322,697.452,3,,,,,
722G,692600.1391,1304010.322,450,3,,,,,
723G,692604.5325,1308422.083,805,1,,,,,
723G,692604.5325,1308422.083,780.616,3,,,,,
723G,692604.5325,1308422.083,768.424,2,,,,,
723G,692604.5325,1308422.083,768.424,3,,,,,
723G,692604.5325,1308422.083,768.324,2,,,,,
723G,692604.5325,1308422.083,768.324,3,,,,,
723G,692604.5325,1308422.083,450,3,,,,,
724G,692636.4138,1312368.516,790,1,,,,,
724G,692636.4138,1312368.516,762.568,3,,,,,
724G,692636.4138,1312368.516,759.52,2,,,,,
724G,692636.4138,1312368.516,759.42,3,,,,,
724G,692636.4138,1312368.516,450,3,,,,,
725G,692651.8719,1310171.008,807,1,,,,,
725G,692651.8719,1310171.008,788.712,3,,,,,
725G,692651.8719,1310171.008,776.52,2,,,,,
725G,692651.8719,1310171.008,776.42,3,,,,,
725G,692651.8719,1310171.008,450,3,,,,,
726G,692658.485,1296973.764,861,1,,,,,
726G,692658.485,1296973.764,848.808,3,,,,,
726G,692658.485,1296973.764,812.232,2,,,,,
726G,692658.485,1296973.764,812.132,3,,,,,
726G,692658.485,1296973.764,450,3,,,,,
727G,692662.8909,1305817.216,824,1,,,,,
727G,692662.8909,1305817.216,811.808,3,,,,,
727G,692662.8909,1305817.216,650.264,2,,,,,
727G,692662.8909,1305817.216,650.164,3,,,,,
727G,692662.8909,1305817.216,450,3,,,,,
728G,692669.632,1307028.408,811,1,,,,,
728G,692669.632,1307028.408,811,3,,,,,
728G,692669.632,1307028.408,810.9,2,,,,,
728G,692669.632,1307028.408,789.664,3,,,,,
728G,692669.632,1307028.408,728.704,2,,,,,
728G,692669.632,1307028.408,728.604,3,,,,,
728G,692669.632,1307028.408,450,3,,,,,
729G,692686.5884,1299809.237,867,1,,,,,
729G,692686.5884,1299809.237,842.616,3,,,,,
729G,692686.5884,1299809.237,812.136,2,,,,,
729G,692686.5884,1299809.237,812.036,3,,,,,
729G,692686.5884,1299809.237,450,3,,,,,
730G,692825.7129,1321957.219,822,1,,,,,
730G,692825.7129,1321957.219,815.904,3,,,,,
730G,692825.7129,1321957.219,636.072,2,,,,,
730G,692825.7129,1321957.219,635.972,3,,,,,
730G,692825.7129,1321957.219,450,3,,,,,
731G,692839.6157,1293633.826,876,1,,,,,
731G,692839.6157,1293633.826,857.712,3,,,,,
731G,692839.6157,1293633.826,821.136,2,,,,,
731G,692839.6157,1293633.826,821.036,3,,,,,
731G,692839.6157,1293633.826,450,3,,,,,
732G,692841.7618,1309315.295,799,1,,,,,
732G,692841.7618,1309315.295,774.616,3,,,,,
732G,692841.7618,1309315.295,762.424,2,,,,,
732G,692841.7618,1309315.295,762.324,3,,,,,
732G,692841.7618,1309315.295,677.08,2,,,,,
732G,692841.7618,1309315.295,676.98,3,,,,,
732G,692841.7618,1309315.295,450,3,,,,,
733G,692860.3952,1299263.944,866,1,,,,,
733G,692860.3952,1299263.944,844.664,3,,,,,
733G,692860.3952,1299263.944,783.704,2,,,,,
733G,692860.3952,1299263.944,783.604,3,,,,,
733G,692860.3952,1299263.944,753.224,2,,,,,
733G,692860.3952,1299263.944,753.124,3,,,,,
733G,692860.3952,1299263.944,450,3,,,,,
734G,692970.3206,1327252.537,697,1,,,,,
734G,692970.3206,1327252.537,675.664,3,,,,,
734G,692970.3206,1327252.537,587.272,2,,,,,
734G,692970.3206,1327252.537,587.172,3,,,,,
734G,692970.3206,1327252.537,450,3,,,,,
735G,692978.277,1311421.979,793,1,,,,,
735G,692978.277,1311421.979,786.904,3,,,,,
735G,692978.277,1311421.979,756.424,2,,,,,
735G,692978.277,1311421.979,756.324,3,,,,,
735G,692978.277,1311421.979,450,3,,,,,
736G,692985.4085,1331232.243,701,1,,,,,
736G,692985.4085,1331232.243,670.52,3,,,,,
736G,692985.4085,1331232.243,661.376,2,,,,,
736G,692985.4085,1331232.243,661.276,3,,,,,
736G,692985.4085,1331232.243,450,3,,,,,
737G,692997.4635,1307698.96,799,1,,,,,
737G,692997.4635,1307698.96,786.808,3,,,,,
737G,692997.4635,1307698.96,701.464,2,,,,,
737G,692997.4635,1307698.96,701.364,3,,,,,
737G,692997.4635,1307698.96,450,3,,,,,
738G,693075.4266,1313984.883,792,1,,,,,
738G,693075.4266,1313984.883,773.712,3,,,,,
738G,693075.4266,1313984.883,633.504,2,,,,,
738G,693075.4266,1313984.883,633.404,3,,,,,
738G,693075.4266,1313984.883,450,3,,,,,
739G,693103.9873,1300471.966,892,1,,,,,
739G,693103.9873,1300471.966,873.712,3,,,,,
739G,693103.9873,1300471.966,824.944,2,,,,,
739G,693103.9873,1300471.966,824.844,3,,,,,
739G,693103.9873,1300471.966,450,3,,,,,
740G,693124.0938,1301748.674,898,1,,,,,
740G,693124.0938,1301748.674,873.616,3,,,,,
740G,693124.0938,1301748.674,833.992,2,,,,,
740G,693124.0938,1301748.674,833.892,3,,,,,
740G,693124.0938,1301748.674,450,3,,,,,
741G,693185.2758,1315786.235,783,1,,,,,
741G,693185.2758,1315786.235,769.284,3,,,,,
741G,693185.2758,1315786.235,639.744,2,,,,,
741G,693185.2758,1315786.235,639.644,3,,,,,
741G,693185.2758,1315786.235,450,3,,,,,
742G,693240.7268,1329486.251,708,1,,,,,
742G,693240.7268,1329486.251,680.568,3,,,,,
742G,693240.7268,1329486.251,643.992,2,,,,,
742G,693240.7268,1329486.251,643.892,3,,,,,
742G,693240.7268,1329486.251,450,3,,,,,
743G,693291.3101,1317999.31,770,1,,,,,
743G,693291.3101,1317999.31,751.712,3,,,,,
743G,693291.3101,1317999.31,687.704,2,,,,,
743G,693291.3101,1317999.31,687.604,3,,,,,
743G,693291.3101,1317999.31,657.224,2,,,,,
743G,693291.3101,1317999.31,657.124,3,,,,,
743G,693291.3101,1317999.31,450,3,,,,,
744G,693301.0345,1323693.122,738,1,,,,,
744G,693301.0345,1323693.122,725.808,3,,,,,
744G,693301.0345,1323693.122,640.464,2,,,,,
744G,693301.0345,1323693.122,640.364,3,,,,,
744G,693301.0345,1323693.122,450,3,,,,,
745G,693306.404,1325602.502,719,1,,,,,
745G,693306.404,1325602.502,700.712,3,,,,,
745G,693306.404,1325602.502,676.328,2,,,,,
745G,693306.404,1325602.502,676.228,3,,,,,
745G,693306.404,1325602.502,450,3,,,,,
746G,693339.4551,1312768.229,805,1,,,,,
746G,693339.4551,1312768.229,792.808,3,,,,,
746G,693339.4551,1312768.229,768.424,2,,,,,
746G,693339.4551,1312768.229,768.324,3,,,,,
746G,693339.4551,1312768.229,450,3,,,,,
747G,693437.5691,1297081.731,869,1,,,,,
747G,693437.5691,1297081.731,856.808,3,,,,,
747G,693437.5691,1297081.731,740.984,2,,,,,
747G,693437.5691,1297081.731,740.884,3,,,,,
747G,693437.5691,1297081.731,450,3,,,,,
748G,693466.8911,1316527.845,772,1,,,,,
748G,693466.8911,1316527.845,747.616,3,,,,,
748G,693466.8911,1316527.845,643.984,2,,,,,
748G,693466.8911,1316527.845,643.984,3,,,,,
748G,693466.8911,1316527.845,643.884,2,,,,,
748G,693466.8911,1316527.845,643.884,3,,,,,
748G,693466.8911,1316527.845,450,3,,,,,
749G,693471.5762,1320333.29,760,1,,,,,
749G,693471.5762,1320333.29,741.712,3,,,,,
749G,693471.5762,1320333.29,635.032,2,,,,,
749G,693471.5762,1320333.29,634.932,3,,,,,
749G,693471.5762,1320333.29,631.984,2,,,,,
749G,693471.5762,1320333.29,631.884,3,,,,,
749G,693471.5762,1320333.29,450,3,,,,,
750G,693479.9357,1295208.67,854,1,,,,,
750G,693479.9357,1295208.67,835.712,3,,,,,
750G,693479.9357,1295208.67,759.512,2,,,,,
750G,693479.9357,1295208.67,759.412,3,,,,,
750G,693479.9357,1295208.67,450,3,,,,,
751G,693491.5473,1318893.772,762,1,,,,,
751G,693491.5473,1318893.772,743.712,3,,,,,
751G,693491.5473,1318893.772,627.888,2,,,,,
751G,693491.5473,1318893.772,627.788,3,,,,,
751G,693491.5473,1318893.772,450,3,,,,,
752G,693558.807,1304861.092,849,1,,,,,
752G,693558.807,1304861.092,824.616,3,,,,,
752G,693558.807,1304861.092,660.024,2,,,,,
752G,693558.807,1304861.092,659.924,3,,,,,
752G,693558.807,1304861.092,450,3,,,,,
753G,693602.0189,1301132.455,898,1,,,,,
753G,693602.0189,1301132.455,885.808,3,,,,,
753G,693602.0189,1301132.455,800.464,2,,,,,
753G,693602.0189,1301132.455,800.364,3,,,,,
753G,693602.0189,1301132.455,450,3,,,,,
754G,693622.837,1309833.709,799,1,,,,,
754G,693622.837,1309833.709,786.808,3,,,,,
754G,693622.837,1309833.709,701.464,2,,,,,
754G,693622.837,1309833.709,701.364,3,,,,,
754G,693622.837,1309833.709,670.984,2,,,,,
754G,693622.837,1309833.709,670.884,3,,,,,
754G,693622.837,1309833.709,450,3,,,,,
755G,693651.3624,1299858.559,863,1,,,,,
755G,693651.3624,1299858.559,838.616,3,,,,,
755G,693651.3624,1299858.559,753.272,2,,,,,
755G,693651.3624,1299858.559,753.172,3,,,,,
755G,693651.3624,1299858.559,450,3,,,,,
756G,693707.0629,1298548.918,882,1,,,,,
756G,693707.0629,1298548.918,869.808,3,,,,,
756G,693707.0629,1298548.918,799.704,2,,,,,
756G,693707.0629,1298548.918,799.604,3,,,,,
756G,693707.0629,1298548.918,450,3,,,,,
757G,693717.437,1311703.767,795,1,,,,,
757G,693717.437,1311703.767,770.616,3,,,,,
757G,693717.437,1311703.767,721.848,2,,,,,
757G,693717.437,1311703.767,721.748,3,,,,,
757G,693717.437,1311703.767,450,3,,,,,
758G,693732.1962,1292021.475,940,1,,,,,
758G,693732.1962,1292021.475,918.664,3,,,,,
758G,693732.1962,1292021.475,830.272,2,,,,,
758G,693732.1962,1292021.475,830.172,3,,,,,
758G,693732.1962,1292021.475,450,3,,,,,
759G,693755.5551,1321176.557,752,1,,,,,
759G,693755.5551,1321176.557,745.904,3,,,,,
759G,693755.5551,1321176.557,581.312,2,,,,,
759G,693755.5551,1321176.557,581.212,3,,,,,
759G,693755.5551,1321176.557,450,3,,,,,
760G,693811.2308,1327783.439,700,1,,,,,
760G,693811.2308,1327783.439,675.616,3,,,,,
760G,693811.2308,1327783.439,617.704,2,,,,,
760G,693811.2308,1327783.439,617.604,3,,,,,
760G,693811.2308,1327783.439,605.512,2,,,,,
760G,693811.2308,1327783.439,605.412,3,,,,,
760G,693811.2308,1327783.439,450,3,,,,,
761G,693844.7962,1306866.765,818,1,,,,,
761G,693844.7962,1306866.765,790.568,3,,,,,
761G,693844.7962,1306866.765,781.424,2,,,,,
761G,693844.7962,1306866.765,781.324,3,,,,,
761G,693844.7962,1306866.765,693.032,2,,,,,
761G,693844.7962,1306866.765,692.932,3,,,,,
761G,693844.7962,1306866.765,450,3,,,,,
762G,693845.2389,1326201.181,713,1,,,,,
762G,693845.2389,1326201.181,685.568,3,,,,,
762G,693845.2389,1326201.181,639.848,2,,,,,
762G,693845.2389,1326201.181,639.748,3,,,,,
762G,693845.2389,1326201.181,450,3,,,,,
763G,693929.1411,1314767.46,764,1,,,,,
763G,693929.1411,1314767.46,739.616,3,,,,,
763G,693929.1411,1314767.46,681.704,2,,,,,
763G,693929.1411,1314767.46,681.604,3,,,,,
763G,693929.1411,1314767.46,450,3,,,,,
764G,693951.4737,1302069.998,911,1,,,,,
764G,693951.4737,1302069.998,904.904,3,,,,,
764G,693951.4737,1302069.998,843.944,2,,,,,
764G,693951.4737,1302069.998,843.844,3,,,,,
764G,693951.4737,1302069.998,776.888,2,,,,,
764G,693951.4737,1302069.998,776.788,3,,,,,
764G,693951.4737,1302069.998,450,3,,,,,
765G,694020.8358,1330361.466,717,1,,,,,
765G,694020.8358,1330361.466,686.52,3,,,,,
765G,694020.8358,1330361.466,637.752,2,,,,,
765G,694020.8358,1330361.466,637.652,3,,,,,
765G,694020.8358,1330361.466,450,3,,,,,
766G,694088.9551,1324684.247,736,1,,,,,
766G,694088.9551,1324684.247,723.808,3,,,,,
766G,694088.9551,1324684.247,708.568,2,,,,,
